marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
QUAKER,Mezcla Quaker Frescavena fresa x440g,11390,440,25.89,gr,lacteos-huevos-y-refrigerados
COLANTA,Yogurt Colanta griego vainilla x 125 g,3090,125,24.72,gr,lacteos-huevos-y-refrigerados
MAXIMA MP,Huevos A rojos Máxima x30und,17590,30,586.33,un,lacteos-huevos-y-refrigerados
ALPINA,Leche Alpin chocolate Alpina botella x4 und x300ml,17990,1200,14.99,ml,lacteos-huevos-y-refrigerados
COLANTA,Queso holandés bola x 475 g colanta,39990,475,84.19,gr,lacteos-huevos-y-refrigerados
COLANTA,Queso Colanta cincuentenario madurado x 475g,29990,475,63.14,gr,lacteos-huevos-y-refrigerados
ACTIGEST,Alimento lácteo actigest pitaya Alquería x 1750 g,21990,1749,12.57,gr,lacteos-huevos-y-refrigerados
COLANTA,Butifarra Colanta x18und x450g,10390,450,23.09,gr,lacteos-huevos-y-refrigerados
SUPERIOR,Mantequilla pasteurizada Superior x 200 g,7190,200,35.95,gr,lacteos-huevos-y-refrigerados
CENCOSUD,Costilla en bandeja x500gr,8990,500,17.98,gr,carne-y-pollo
CENCOSUD,molida res especial en bandeja x500gr,14990,500,29.98,gr,carne-y-pollo
CENCOSUD,Sobrebarriga en bandeja x500gr,14490,500,28.98,gr,carne-y-pollo
CENCOSUD,Beef Steak en bandeja x500gr,15490,500,30.98,gr,carne-y-pollo
CENCOSUD,Bola de pierna en bandeja x500gr,18990,500,37.98,gr,carne-y-pollo
CENCOSUD,Goulash en bandeja x500gr,14490,500,28.98,gr,carne-y-pollo
CENCOSUD,Muchacho en bandeja x500gr,16990,500,33.98,gr,carne-y-pollo
CENCOSUD,Murillo sin huesos en bandeja x500gr,14490,500,28.98,gr,carne-y-pollo
CENCOSUD,Molida de res baja en grasa (97/3) en bandeja x500g,18990,500,37.98,gr,carne-y-pollo
CENCOSUD,Lomo de cerdo congelado en bandeja x 500g,12700,706,17.98,gr,carne-y-pollo
CUISINE & CO,Carne molida de res especial al vacio x515g,14409,515,27.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Muslo de pollo sin piel bandeja x800g,12784,1142,11.19,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Pernil pollo sin piel Jumbo x700g,13090,1000,13.09,gr,carne-y-pollo
CENCOSUD,Pechuga de pollo con piel x1400g,31163,1714,18.18,gr,carne-y-pollo
CENCOSUD,Filete de media pechuga Family Pack x 2500g,56700,3571,15.88,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Carne para desmechar Premium Cuisine&Co x650g,23387,650,35.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Pechuga de pollo sin piel Jumbo x1,4g,30855,1286,24,gr,carne-y-pollo
CUISINE & CO,Carne molida de res (97/3) tf baja en grasa al vacio x515g,19559,559,34.98,gr,carne-y-pollo
POLLO FIESTA,Pechuga de pollo con piel Fiesta x 1000g,17100,1429,11.97,gr,carne-y-pollo
BUCANERO,Pechuga de pollo campesino Bucanero x890g,17177,1271,13.51,gr,carne-y-pollo
CENCOSUD,Pechuga con piel Family Pack bandeja x 2500g,48750,3571,13.65,gr,carne-y-pollo
CENCOSUD,Carne para asar porcionada al vacio x515g,20074,515,38.98,gr,carne-y-pollo
POLLOS EL BUCANERO,Medio pollo campesino Bucanero x 1100g,16260,1856,8.76,gr,carne-y-pollo
POLLOS EL BUCANERO,Bandeja de mollejas congelada Bucanero x500g,6680,714,9.35,gr,carne-y-pollo
BUCANERO,Pechuga de pollo x600g,11328,857,13.22,gr,carne-y-pollo
BUCANERO,Paquete alitas de pollo Bucanero BBQ x 900g,18380,1285,14.3,gr,carne-y-pollo
CENCOSUD,Lomo de cerdo especial en bandeja,11490,500,22.98,gr,carne-y-pollo
CENCOSUD,Pernil de pollo con piel en bandeja x850g,13838,1214,11.4,gr,carne-y-pollo
CENCOSUD,Carne para freir porcionado al vacio x515g,18014,515,34.98,gr,carne-y-pollo
CENCOSUD,Pierna entera de pollo Jumbo x700g,9296,1000,9.3,gr,carne-y-pollo
POLLO FIESTA,Colombina de ala de pollo en bandeja Pollo Fiesta x550g,8030,786,10.22,gr,carne-y-pollo
BUCANERO,Muslos de pollo campesino Bucanero x760g,11734,1085,10.81,gr,carne-y-pollo
BUCANERO,Filete congelado porcionado x 1200g,32600,1714,19.02,gr,carne-y-pollo
POLLO FIESTA,Filete de pechuga de pollo Fiesta x 850g,20570,1214,16.94,gr,carne-y-pollo
POLLOS EL BUCANERO,Muslo Bucanero x 5 und x 700g,12060,1000,12.06,gr,carne-y-pollo
CENCOSUD,Lomo de cerdo congelado x 1000g,25400,1413,17.98,gr,carne-y-pollo
CENCOSUD,Contramuslo con piel Jumbo Family Pack x 2500g,34450,3570,9.65,gr,carne-y-pollo
POLLO FIESTA,Muslo con piel en bandeja Fiesta x 800g,10400,1143,9.1,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Filete de pechuga de pollo Jumbo x900g,26860,1286,20.89,gr,carne-y-pollo
BUCANERO,Muslo de pollo Bucanero x860g,13089,1229,10.65,gr,carne-y-pollo
POLLOS EL BUCANERO,Bandeja de corazones congelado Bucanero x500g,5640,714,7.9,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Lomo Fino Premium Cuisine&Co x1500g,131970,1500,87.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Chatas de res Premium Cuisine&Co x825g,49483,825,59.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Colita de cuadril Premium Cuisine&Co x900g,32382,900,35.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Vacio premium Cuisine & Co x800g,31984,1000,31.98,gr,carne-y-pollo
BUCANERO,Filete de pechuga pollo Bucanero x650g,19097,928,20.57,gr,carne-y-pollo
CENCOSUD,Costilla para assar en bandeja x500gr,13450,500,26.9,gr,carne-y-pollo
BUCANERO,Recorte con pechuga Bucanero x650g,9860,928,10.62,gr,carne-y-pollo
CENCOSUD,Milanesa de cerdo en bandeja x500gr,12100,500,24.2,gr,carne-y-pollo
CENCOSUD,Chop suey en bandeja x 500g,7490,500,14.98,gr,carne-y-pollo
CENCOSUD,Molida de cerdo en bandeja x500gr,9700,500,19.4,gr,carne-y-pollo
EL GOLFO,Muslos de pollo congelado GSF en bolsa x1000g,11800,1429,8.26,gr,carne-y-pollo
BUCANERO,Pechuga Sin Piel Bucanero x2und x1300g,26078,1428,18.26,gr,carne-y-pollo
CENCOSUD,Carne de res molida 80/20 tf x515g,9889,515,19.2,gr,carne-y-pollo
CENCOSUD,Alas sin costilla en bandeja x700g,10584,1000,10.58,gr,carne-y-pollo
POLLOS EL BUCANERO,Higados bandeja congelado Bucanero x500g,5990,714,8.39,gr,carne-y-pollo
BUCANERO,Alitas sin costillar Bucanero x720g,10368,1029,10.08,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Carne molida baja en grasa Angus Azul x600g,22540,700,32.2,gr,carne-y-pollo
BUCANERO,Pollo campesino despresado Bucanero x2500g,38000,3571,10.64,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Carne premium Cuisine & Co hamburguesa x5und x500g,17990,500,35.98,un,carne-y-pollo
CUISINE & CO PREMIUM MP,Chata porcionada Premium Cuisine & Co x980g,54860,980,55.98,gr,carne-y-pollo
LA FAZENDA,Patas de cerdo La Fazenda Pa la frijolada x1kg,13200,1000,13.2,gr,carne-y-pollo
BUCANERO,Pechuga de pollo x1200g,22512,1715,13.13,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Aberdeen Asar Angus Azul x600g,23280,600,38.8,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Bife de Centro Angus Azul x600g,24588,600,40.98,gr,carne-y-pollo
CENCOSUD,Costilla de cerdo congelada en bandeja x500g,10990,500,21.98,gr,carne-y-pollo
BUCANERO,Filete de pechuga Bucanero campesino al vacio refrigerado x1.1kg,32318,1571,20.57,gr,carne-y-pollo
POLLO FIESTA,Pernil con piel en bandeja Fiesta x 800g,11760,1143,10.29,gr,carne-y-pollo
POLLO FIESTA,Muslo sin piel en bandeja Fiesta x 750g,11025,1071,10.29,gr,carne-y-pollo
CENCOSUD,Centro Pierna cn al vacio x515g,21619,515,41.98,gr,carne-y-pollo
POLLOS EL BUCANERO,Contramuslo con piel campesino family Pollos El Bucanero x2500g,31500,3571,8.82,gr,carne-y-pollo
CENCOSUD,Carne Bota cn al vacio x515g,19044,515,36.98,gr,carne-y-pollo
CENCOSUD,Goulash de cerdo en bandeja x500gr,12490,500,24.98,gr,carne-y-pollo
CENCOSUD,Pierna entera campesina con piel x1350g,7897,857,9.21,gr,carne-y-pollo
LA FAZENDA,Baby backs ribs La Fazenda x830g,27373,830,32.98,gr,carne-y-pollo
BUCANERO,Entremuslos Bucanero x900g,13500,1286,10.5,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,New york steak premium al vacio Cuisine & Co x650g,31837,650,48.98,gr,carne-y-pollo
CENCOSUD,Pernil sin piel Jumbo Family Pack x 2500g,39300,3573,11,gr,carne-y-pollo
PAVOS DEL CAMPO,Muslo de Pavo Pavos Del Campo x600g,14640,600,24.4,gr,carne-y-pollo
POLLO FIESTA,Pechuga con piel a granel pollo campesino marinado x1100g,15378,1571,9.79,gr,carne-y-pollo
CENCOSUD,Alas sin costilla Jumbo Family Pack bandeja x 2500g,38000,3571,10.64,gr,carne-y-pollo
LA FAZENDA,Carne molida La Fazenda x 500g,9400,500,18.8,un,carne-y-pollo
CENCOSUD,Costilla de cerdo baby back en bandeja,20980,500,41.96,gr,carne-y-pollo
BUCANERO,Filete de pechuga Bucanero x1100g,32956,1,23069,gr,carne-y-pollo
CENCOSUD,Lomo fino de cerdo al vacio x600gr,13800,600,23,gr,carne-y-pollo
POLLO FIESTA,Chuletón De Pollo x500g,8500,714,11.9,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Bota de búfalo Cuisine&Co x515g,16469,515,31.98,gr,carne-y-pollo
BUCANERO,Alitas de pollo finas hierbas Bucanero x900g,18380,1285,14.3,gr,carne-y-pollo
CENCOSUD,Costilla de cerdo especial bandeja,13990,500,27.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Asado de tira premium Cuisine & Co x950g,37981,950,39.98,gr,carne-y-pollo
BUCANERO,Contramuslos Bucanero x870g,10074,1242,8.11,gr,carne-y-pollo
CENCOSUD,Carne para cocinar porcionado al vacio x515g,15954,515,30.98,gr,carne-y-pollo
CENCOSUD,Contramuslo sin piel Jumbo Family Pack x 2500g,46150,3572,12.92,gr,carne-y-pollo
PAVOS DEL CAMPO,Hamburguesa De Pavo x500g,21300,500,42.6,gr,carne-y-pollo
CENCOSUD,Pechuga sin piel Jumbo Family Pack x 2500g,55650,3572,15.58,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Matambre al vacio Cuisine & Co x650g,19487,650,29.98,gr,carne-y-pollo
BUCANERO,Pollo Despresado x1500g,21180,2144,9.88,gr,carne-y-pollo
CENCOSUD,Pernil con piel Family Pack x 2500g,40400,3572,11.31,gr,carne-y-pollo
CENCOSUD,Carne para hornear porcionado al vacio x515g,19044,515,36.98,gr,carne-y-pollo
CENCOSUD,Brocheta mixta en bandeja x 500g,13990,500,27.98,gr,carne-y-pollo
CENCOSUD,Bottom round - steak americano x850g,49283,1063,46.38,gr,carne-y-pollo
CENCOSUD,Tocineta especial en bandeja x 500g,15100,500,30.2,gr,carne-y-pollo
CENCOSUD,Cadera de res cn al vacio x515g,21619,515,41.98,gr,carne-y-pollo
RANCHERA,Bife de chorizo res Ranchera x 500gr,30500,500,61,un,carne-y-pollo
CENCOSUD,Colombina de ala Jumbo Family Pack x 2500g,41200,3570,11.54,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Milanesa de res Angus Azul x 600g,23100,600,38.5,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Churrasco premium Cuisine & Co x575g,31038,575,53.98,gr,carne-y-pollo
BUCANERO,Lomitos de pechuga de pollo adobado Bucanero x 600g,22840,714,31.98,un,carne-y-pollo
CUISINE & CO PREMIUM MP,Bife de chorizo al vacio Cuisine & Co x575g,34488,575,59.98,gr,carne-y-pollo
BUCANERO,Contramuslo de pollo campesino con rabadilla Bucanero x1100g,13992,1715,8.16,gr,carne-y-pollo
BUCANERO,Muslo campesino Bucanero bandeja x 2100g,30260,2201,13.75,gr,carne-y-pollo
RANCHERA,Colita de cuadril res Ranchera x 1000gr,40990,1000,40.99,gr,carne-y-pollo
BUCANERO,Churrasco De Pernil De Pollo Bucanero x500g,14740,714,20.64,un,carne-y-pollo
BUCANERO,Pollo en bolsa congelado Bucanero Campesino,35750,3141,11.38,gr,carne-y-pollo
ALIAR,Fajitas x 500gr,9980,500,19.96,un,carne-y-pollo
PAVOS DEL CAMPO,Colombina Ala de Pavo x600g,13980,600,23.3,gr,carne-y-pollo
CENCOSUD,Muchacho relleno en bandeja x 500g,14990,500,29.98,gr,carne-y-pollo
BUCANERO,Perniles de Pollo con rabadilla Bucanero x750g,10650,1071,9.94,gr,carne-y-pollo
EL GOLFO,Muslos de pollo congelado GSF en bolsa x2000g,23500,2855,8.23,gr,carne-y-pollo
RANCHERA,Bife de lomo res Ranchera x 750gr,43650,1200,36.38,gr,carne-y-pollo
POLLOCOA,Pechuga de pollo Pollocoa marinada x1200g,17400,1714,10.15,gr,carne-y-pollo
LA FAZENDA,Milanesa de cerdo La Fazenda x800g,20480,800,25.6,gr,carne-y-pollo
GUMAR,Hamburguesa de ternera precocida x500g,12500,625,20,gr,carne-y-pollo
BUCANERO,Alitas de pollo picantes Bucanero x 900g,18380,1285,14.3,gr,carne-y-pollo
PAVOS DEL CAMPO,Pavo Entero Pavos Del Campo Con Víscera x8000g,173600,8000,21.7,gr,carne-y-pollo
PIMPOLLO,Bandeja Pimpollo muslos x770g x6 und,7684,1099,6.99,un,carne-y-pollo
RANCHERA,Carne de res Ranchera marinada x 600gr,28300,600,47.17,un,carne-y-pollo
GRUPO GUMAR,Costillas de ternera Grupo Gumar ahumadas paquete x500g,14700,625,23.52,gr,carne-y-pollo
QUIRCH,Paticas de cerdo congeladas Quirch,10650,1000,10.65,gr,carne-y-pollo
BUCANERO,pollo sin visceras bandeja x 1500g,20130,1500,13.42,gr,carne-y-pollo
POLLO FIESTA,Filete de pechuga ziper Pollo Fiesta x1Kg,24700,1429,17.29,un,carne-y-pollo
BUCANERO,Filete entremuslo de pollo Lite Bucanero x750g,21060,1,14742,gr,carne-y-pollo
PAVOS DEL CAMPO,Ala de Pavo Pavos Del Campo x600g,8154,600,13.59,gr,carne-y-pollo
CENCOSUD,Alas enteras apanadas bandeja x400g,5440,714,7.62,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Baby beef Cuisine&Co x515g,46339,515,89.98,gr,carne-y-pollo
LA FAZENDA,Solomito La Fazenda x 1.2 kg,33840,1200,28.2,gr,carne-y-pollo
CENCOSUD,Cubos de lomo x515g,27799,515,53.98,gr,carne-y-pollo
POLLOS SAVICOL,Muslo Savicol bolsa x6und x800g,10928,9,1275,un,carne-y-pollo
LA FAZENDA,Huesitos de Marrano La Fazendax 1.2kg,15576,1200,12.98,gr,carne-y-pollo
PIMPOLLO,Pechuga sin piel mdo x 2 bja ref,23244,1714,13.56,gr,carne-y-pollo
CHORINANOS,Chorizo santarrosano x 450gr,20200,563,35.91,gr,carne-y-pollo
POLLO FIESTA,Filete de contramuslo Family Pack bandeja x 2500g,48500,3571,13.58,gr,carne-y-pollo
LA FAZENDA,Lomo Fino La Fazenda x1kg,30600,1000,30.6,gr,carne-y-pollo
BUCANERO,Pernil campesino Bucanero x1400g,23480,2000,11.74,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Bola de pierna de búfalo Cuisine&Co x515g,19559,515,37.98,gr,carne-y-pollo
PRODUCCION CENCOSUD,Costilla de cerdo congelado,21980,1000,21.98,gr,carne-y-pollo
PAVOS DEL CAMPO,Pavo fresco listo para hornear Jumbo x6000g,171600,6000,28.6,gr,carne-y-pollo
BUCANERO,Contramuslos Bucanero x 2300g,30540,3270,9.34,gr,carne-y-pollo
ANGUS AZUL,Carne Cocinar Hornear Angus Azul x600g,17820,600,29.7,gr,carne-y-pollo
PIMPOLLO,Pollo campesino Pimpollo marinado bolsa congelado x1600g,21312,2287,9.32,gr,carne-y-pollo
CENCOSUD,Strogonoff en bandeja x 500g,22990,500,45.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Punta de anca Premium Cuisine&Co x1600g,105568,1600,65.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Ojo bife Cuisine & Co x515g,28829,515,55.98,gr,carne-y-pollo
CENCOSUD,Carne Bola cn al vacio x515g,21619,515,41.98,gr,carne-y-pollo
FIESTA,Pernil Ranchero Congelado Fiesta x1600g,12300,2286,5.38,gr,carne-y-pollo
PAVOS DEL CAMPO,Pierna de Pavo Pavos Del Campo x1000g,22600,600,37.67,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Hamburguesa cruda Angus Azul x 4 und x 500g,31600,625,50.56,un,carne-y-pollo
LA FAZENDA,Steak de bondiola La Fazenda x900g,22680,900,25.2,gr,carne-y-pollo
BUCANERO,Chuzos De Pollo Bucanero x1800g,60320,2571,23.46,gr,carne-y-pollo
BUCANERO,Bombones de ala campesina Bucanero x 1.4kg aprox,25004,2000,12.5,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Sirloin de búfalo Cuisine&Co x515g,19559,515,37.98,gr,carne-y-pollo
CENCOSUD,Espinazo de cerdo en bandeja x500gr,5990,500,11.98,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Chorizo Argentino x6und x500g,26400,625,42.24,un,carne-y-pollo
ABERDEEN ANGUS AZUL,Bola de Pierna Angus Azul x600g,25920,600,43.2,gr,carne-y-pollo
CENCOSUD,Paticas de cerdo adicional bandeja,5300,500,10.6,gr,carne-y-pollo
POLLOS EL BUCANERO,Pechuga con piel campesino bandeja Family x2500g,49450,3570,13.85,gr,carne-y-pollo
BUCANERO,Muslo Bucanero x1800g,32000,2572,12.44,gr,carne-y-pollo
POLLO FIESTA,Mercado familiar bolsa x2000g,21000,2857,7.35,gr,carne-y-pollo
CENCOSUD,Brocheta de res en bandeja x 500g,17490,500,34.98,gr,carne-y-pollo
CENCOSUD,Muchacho de res cn al vacio x515g,19044,515,36.98,gr,carne-y-pollo
POLLOS EL BUCANERO,Pernil con piel campesino Family x2500g,40850,3571,11.44,gr,carne-y-pollo
EL DIA QUE ME QUIERAS,Morcilla antioqueña x 500g,18490,625,29.58,un,carne-y-pollo
CENCOSUD,Tri tip colita de cadera americana x 1650g,118767,2063,57.58,gr,carne-y-pollo
PAVOS DEL CAMPO,Filete de pechuga de pavo Pavos del Campo x600g,43200,600,72,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,T-bone steak premium Cuisine&Co x650g,38337,650,58.98,gr,carne-y-pollo
LA FAZENDA,Chuletas de cerdo fazenda,28600,1000,28.6,gr,carne-y-pollo
ANGUS AZUL,Cuadril Angus Azul x600g,26580,600,44.3,gr,carne-y-pollo
CENCOSUD,Pollo blanco entero sin vísceras x2000g,27000,2000,13.5,gr,carne-y-pollo
PIMPOLLO,Filete Friko de pechuga congelada x900g,25980,1286,20.21,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Pavo entero congelado sin viseras Cuisine & Co x6.5kg,181870,6500,27.98,gr,carne-y-pollo
CENCOSUD,Chatas cn al vacio x700g,41286,700,58.98,gr,carne-y-pollo
CENCOSUD,Brocheta de cerdo en bandeja x500g,13490,500,26.98,gr,carne-y-pollo
LA FAZENDA,Costilla carnuda la fazenda x 2.5 kg,88500,2500,35.4,gr,carne-y-pollo
CENCOSUD,Outside skirt entrana americana x 985g,118180,1231,95.98,gr,carne-y-pollo
CENCOSUD,Punta de anca cn al vacio x 1300g,77974,1300,59.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Chuleton premium al vacio Cuisine & Co x650g,32487,650,49.98,gr,carne-y-pollo
CENCOSUD,Entrecot carne de res para freir en bandeja x500gr,15490,500,30.98,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Chatas de Búfalo Cuisine&Co x515g,29859,515,57.98,gr,carne-y-pollo
GUMAR,Escalope De Ternera x 500g,25600,500,51.2,gr,carne-y-pollo
RANCHERA,Carne de cerdo Ranchera marinada x 600gr,17500,600,29.17,un,carne-y-pollo
FRIKO,Bandeja Friko contramuslo congelado súper x2100g,12580,3002,4.19,gr,carne-y-pollo
COLANTA,Tocineta Colanta seleccionada x6und x135g pn,8790,135,65.11,gr,carne-y-pollo
EL DIA QUE ME QUIERAS,Chorizo Antioqueño x500g,25990,625,41.58,un,carne-y-pollo
ABERDEEN ANGUS AZUL,Hamburguesa x4 und x 500g,27240,625,43.58,un,carne-y-pollo
CENCOSUD,Medallones de res en bandeja x 500g,24490,500,48.98,gr,carne-y-pollo
LA FAZENDA,Tocineta pequeña con piel La Fazenda x1100g,28380,1100,25.8,gr,carne-y-pollo
POLLO FIESTA,Bandeja presas familiar Pollo Fiesta x500g,13200,714,18.48,un,carne-y-pollo
CENCOSUD,Carne para freir bota en bandeja x450gr,15291,450,33.98,gr,carne-y-pollo
PIMPOLLO,Contramuslo s/r x 6 bja ref/marinado,14040,1857,7.56,gr,carne-y-pollo
CENCOSUD,Tocino en bandeja x500gr,4490,500,8.98,gr,carne-y-pollo
EL GAUCHO,Chorizo Tipo Argentino Gaucho x 500g,27040,625,43.26,un,carne-y-pollo
ABERDEEN ANGUS AZUL,Colita de cuadril Angus Azul x600g,29580,600,49.3,gr,carne-y-pollo
CENCOSUD,Tocineta en bandeja x500gr,11490,500,22.98,gr,carne-y-pollo
PAVOS DEL CAMPO,Pavo Pavos Del Campo relleno navideño x1kg,77990,1667,46.79,gr,carne-y-pollo
BDC,Hamburguesa La Boutique de las Carnes original x600g x4 und,32690,750,43.59,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Matambrito de cerdo cuisine & co al vacio,24544,1625,15.1,gr,carne-y-pollo
LA FAZENDA,Media Punta De Anca La Fazenda x 1.1kg,30140,1100,27.4,gr,carne-y-pollo
POLLO FIESTA,Pollo sin viscera en bandeja x 1600g,21120,2286,9.24,gr,carne-y-pollo
GUMAR,Costilla de ternera,10452,600,17.42,gr,carne-y-pollo
CHORINANOS,Chorizo Mixto Cóctel Paquete x 400g,15400,500,30.8,gr,carne-y-pollo
BUCANERO,Pollo Bucanero deshuesado x1000g,21978,1428,15.39,gr,carne-y-pollo
POLLO FIESTA,Alas parrilla pollo Fiesta x 1000g,17500,1429,12.25,gr,carne-y-pollo
PIMPOLLO,Pechuga Pimpollo mdo x 2und,34100,2286,14.92,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Bota-postaáde res Angus Azul x600g,25680,600,42.8,gr,carne-y-pollo
PIMPOLLO,Alas s/c baja refrigeración Pimpollo x12 unidades,13728,1642,8.36,gr,carne-y-pollo
CENCOSUD,Brocheta de Pollo x 2 und x 400g,8392,571,14.69,gr,carne-y-pollo
POLLOCOA,Filete de pechuga Pollocoa de pollo marinado x950g,27860,1357,20.53,un,carne-y-pollo
RANCHERA,Medallones de lomo cerdo Ranchera marinados x 600gr,18100,600,30.17,un,carne-y-pollo
MAJADA,Cordero sin hueso majada unidad x500gr,16300,500,32.6,gr,carne-y-pollo
BUCANERO,Moliexpress bucanero x500g,6200,714,8.68,gr,carne-y-pollo
CENCOSUD,Filete De Pechuga Pavos Del Campo x600g,28620,600,47.7,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Lomo fino de búfalo Cuisine&Co x2000g,139960,1000,139.96,gr,carne-y-pollo
GUMAR,Chuleta De Ternera Jumbo x 600g,20200,600,33.67,gr,carne-y-pollo
PIMPOLLO,Muslos mdo x 8 unid bja ref.,16224,1572,10.32,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Tomahawk steak Cuisine&Co x650g,59980,650,92.28,gr,carne-y-pollo
POLLO FIESTA,Mini chuzo de pollo x 6 bolsa Bucanero x 500g,30500,857,35.58,gr,carne-y-pollo
CENCOSUD,Carne para fondue en bandeja x500g,24490,1500,16.33,gr,carne-y-pollo
ANGUS AZUL,Peceto Angus Azul x600g,19440,600,32.4,gr,carne-y-pollo
CENCOSUD,Cabeza de lomo en bandeja x 500g,13490,500,26.98,gr,carne-y-pollo
COLANTA,Tocineta Colanta seleccionada x 450 g,0,null,0,null,carne-y-pollo
CHORINANOS,Chorizo Cóctel Ahumado Paquete x400g,17990,500,35.98,gr,carne-y-pollo
BUCANERO,Pollo Bucanero sin viceras campesino al vacío refrigerado x2300g,32015,1800,17.79,gr,carne-y-pollo
CENCOSUD,Rollitos de cerdo al queso en bandeja x500g,19490,500,38.98,gr,carne-y-pollo
CENCOSUD,Paticas de cerdo en bandeja x 500g,5050,500,10.1,gr,carne-y-pollo
CENCOSUD,Flank steak vacio americano x950g,100681,1188,84.78,gr,carne-y-pollo
CUISINE & CO PREMIUM MP,Cadera de búfalo Cuisine&Co x700g,16085,700,22.98,gr,carne-y-pollo
RANCHERA,Bife de chata res Ranchera x 1200g,69720,1200,58.1,gr,carne-y-pollo
PIMPOLLO,Bandeja Friko contramuslo congelado súper x2100g,26418,2999,8.81,gr,carne-y-pollo
PAVOS DEL CAMPO,Pechuga De Pavo Pavos Del Campo Congelada x4800g,173712,3000,57.9,gr,carne-y-pollo
ALIAR,Bondiola de cerdo completa La Fazenda,47960,1000,47.96,gr,carne-y-pollo
CENCOSUD,Sobrebarriga familiar en bandeja x2kg,55060,2000,27.53,gr,carne-y-pollo
CENCOSUD,Finger ribs - chicharrones de res,0,null,0,null,carne-y-pollo
COA,Filete de pechuga apanado x500g,12400,714,17.36,un,carne-y-pollo
PAVOS DEL CAMPO,Pechuga de Pavo x2200g,81378,2200,36.99,gr,carne-y-pollo
ASOBRANGUS,Punta de anca Angus Azul,89760,1400,64.11,gr,carne-y-pollo
ABERDEEN ANGUS AZUL,Chorizo parrillero crudo Aberdeen Angus Azul x 500g,22800,625,36.48,un,carne-y-pollo
BUCANERO,Perniles Bucanero x1800g,24700,2570,9.61,gr,carne-y-pollo
