marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
FRESCAMPO,Margarina Culinaria FRESCAMPO 125 Gr,2900,125,23.2,gr,lacteos-huevos-y-refrigerados
SAN MARTIN,Yogurt Griego Artes Vainilla SAN MARTIN 143 Ml,6900,143,48.25,ML,lacteos-huevos-y-refrigerados
BON YURT,Alim Lacteo Mani/Choco Jumbo BON YURT 175 Gr,4200,175,24,gr,lacteos-huevos-y-refrigerados
LA BUENA,MARGARINA BARRA LA BUENA 125 Gr,3200,125,25.6,gr,lacteos-huevos-y-refrigerados
ATLANTIC FS,Oklahoma Burger Kit Certified Angus Beef® Para 4 Personas,0,null,0,null,lacteos-huevos-y-refrigerados
NAN,Formula Infantil Optipro 1 NAN 400 Gr,57800,400,144.5,gr,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo Bolsa 1+ KLIM 1000 Gr,52100,1000,52.1,gr,lacteos-huevos-y-refrigerados
NAN,Formula Infantil Optipro 2 NAN 400 Gr,51000,400,127.5,gr,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo 3+ Prebio KLIM 1000 Gr,56000,1000,56,gr,lacteos-huevos-y-refrigerados
PLANETA V,Burger Planeta V PLANETA V 192 Gr,27100,192,141.15,gr,lacteos-huevos-y-refrigerados
SAN MARTIN,Yogurt Bebible Vainilla SAN MARTIN 1000 Ml,34500,1000,34.5,ML,lacteos-huevos-y-refrigerados
SAN MARTIN,Yogurt Griego Vainilla+Fresa SAN MARTIN 143 Ml,6900,143,48.25,ML,lacteos-huevos-y-refrigerados
PORCHI,Pechuga De Pavo PORCHI 560 Gr,35000,560,62.5,gr,lacteos-huevos-y-refrigerados
EL MANJAR,TAMAL PIPIAN VEGANO EL MANJAR 170 Gr,5800,170,34.12,gr,lacteos-huevos-y-refrigerados
PORCHI,Salchicha Max PORCHI 1500 Gr,35700,1500,23.8,gr,lacteos-huevos-y-refrigerados
ZORBY,Beb Lactea Surtida X4 Unds Zorby 685.6 Ml,16900,686,24.65,ML,lacteos-huevos-y-refrigerados
SMN,Huevo Aaa Rojo 30Unds SMN 30 Und,22000,30,733.33,Und,lacteos-huevos-y-refrigerados
FRESCAMPO,Leche Entera UHT Max FRESCAMPO 1100 Ml,4500,1100,4.09,ML,lacteos-huevos-y-refrigerados
SOALSA,Falafell X9 U SOALSA 270 Gr,18300,270,67.78,gr,lacteos-huevos-y-refrigerados
PORCHI,Salchicha Mini Porchimax PORCHI 500 Gr,11800,500,23.6,gr,lacteos-huevos-y-refrigerados
EL MANJAR,GLUTEN DESMECHADO EL MANJAR 400 Gr,17700,400,44.25,gr,lacteos-huevos-y-refrigerados
SOALSA,Nugget Vegan Quin Veg Ques Alm SOALSA 210 Gr,17100,210,81.43,gr,lacteos-huevos-y-refrigerados
LA CALIDAD,Queso Costeno Molido LA CALIDAD 300 Gr,11100,300,37,gr,lacteos-huevos-y-refrigerados
SOALSA,Salchicha De Frij Y Quinua X6 SOALSA 240 Gr,14100,240,58.75,gr,lacteos-huevos-y-refrigerados
SOALSA,Albóndigas De Lenteja X9 SOALSA 360 Gr,16500,360,45.83,gr,lacteos-huevos-y-refrigerados
PORCHI,Longaniza PORCHI 350 Gr,19400,350,55.43,gr,lacteos-huevos-y-refrigerados
PASCO,Yogurt 4Unds Cremoso S/Dulce PASCO 699 Ml,15300,699,21.89,ML,lacteos-huevos-y-refrigerados
BORDEN MARCA EXCLUSIVA,MEZCLA DE QUESOS RALLADOS PARA BORDEN MARCA EXCLUSIVA 226 Gr,19900,226,88.05,gr,lacteos-huevos-y-refrigerados
SM,HAMBURGUESA MULTIGRANO 200 200 Gr,12800,200,64,gr,lacteos-huevos-y-refrigerados
SLIGHT,Lech Uht Descre Sligh Tetr Edg SLIGHT 1000 Ml,6200,1000,6.2,ML,lacteos-huevos-y-refrigerados
EL ZARZAL,YOGURT TIPO GRIEGO X3 UNDS EL ZARZAL 282 Ml,11700,282,41.49,ML,lacteos-huevos-y-refrigerados
FINESSE,Yogurt Descr Con Cereal 4pack FINESSE 680 Gr,17500,680,25.74,gr,lacteos-huevos-y-refrigerados
MAGIA FIT,Arepas Maiz Integral Y Remolac MAGIA FIT 380 Gr,11700,380,30.79,gr,lacteos-huevos-y-refrigerados
EL ZARZAL,Cuajada Fresca Semiblanda Al Vacio EL ZARZAL 450 Gr,13600,450,30.22,gr,lacteos-huevos-y-refrigerados
DON MAIZ,Arepa Pequeña X 40 Und,13800,40,345,Und,lacteos-huevos-y-refrigerados
ICARIA,Falafels Garbanzo X 6 U,10300,145,71.03,gr,lacteos-huevos-y-refrigerados
BON YURT,Alim Lacteo Gomitas Fourpack BON YURT 432 Gr,12700,432,29.4,gr,lacteos-huevos-y-refrigerados
BILAC,Bebida Avena Caja Sixpack BILAC 1200 Ml,9300,1200,7.75,ML,lacteos-huevos-y-refrigerados
EL ZARZAL,Queso Fresco 7 Cueros EL ZARZAL 200 Gr,12700,200,63.5,gr,lacteos-huevos-y-refrigerados
PORCHI,Salchicha Max PORCHI 500 Gr,11200,500,22.4,gr,lacteos-huevos-y-refrigerados
SOALSA,Hamburg De Arveja Soya X2 SOALSA 240 Gr,9300,240,38.75,gr,lacteos-huevos-y-refrigerados
MAGIA FIT,Arepas De Maiz Integral Y Kale MAGIA FIT 370 Gr,11700,370,31.62,gr,lacteos-huevos-y-refrigerados
SANTA ANITA,Huevo Omega 12Und Rojo Aa SANTA ANITA 12 Und,7920,12,660,Und,lacteos-huevos-y-refrigerados
DEJA-MU,Yogurt Griego Pitaya DEJAMU 310 Ml,10000,310,32.26,ML,lacteos-huevos-y-refrigerados
BILAC,Bebida Avena Bolsa Sixpack BILAC 1200 Ml,7900,1201,6.58,ML,lacteos-huevos-y-refrigerados
NAPOLES,Huevo 12Und Rojo Aa NAPOLES 12 Und,10900,12,908.33,Und,lacteos-huevos-y-refrigerados
ALQUERIA,Yogurt Pack Fresa/Mora /Melo ALQUERIA 424.5 Ml,6320,424,14.89,ML,lacteos-huevos-y-refrigerados
TAEQ,Yog Griego Granola Nibs Cacao TAEQ 144 Ml,5200,144,36.11,ML,lacteos-huevos-y-refrigerados
COLANTA,Deslactosada Bolsa COLANTA 900 Ml,5300,900,5.89,ML,lacteos-huevos-y-refrigerados
FRESCAMPO,Arepa Extra Queso FRESCAMPO 560 Gr,5440,560,9.71,gr,lacteos-huevos-y-refrigerados
BLUE BAND,Esparcible C/Sal Mesa Y Cocina BLUE BAND 220 Gr,5600,220,25.45,gr,lacteos-huevos-y-refrigerados
EL CARRIEL,Arepa Choclo EL CARRIEL 330 Gr,5000,330,15.15,gr,lacteos-huevos-y-refrigerados
COLANTA,Leche Uht Semidescr Tetra Edge COLANTA 1000 Ml,5900,1000,5.9,ML,lacteos-huevos-y-refrigerados
ZORBY,Bebida Lactea Sabor Fresa Zorby 171.429 Ml,4500,171,26.25,ML,lacteos-huevos-y-refrigerados
SAN FERNANDO,Yogurt Melocoton Vaso SAN FERNANDO 152 Ml,2400,152,15.79,ML,lacteos-huevos-y-refrigerados
PREMIER,Esparcible Barra PREMIER 125 Gr,2500,125,20,gr,lacteos-huevos-y-refrigerados
PORCHI,Pernil De Cerdo PORCHI 560 Gr,45000,560,80.36,gr,lacteos-huevos-y-refrigerados
ALPINA,Leche Condensada Azucarada Semides ALPINA 500 Gr,18600,500,37.2,gr,lacteos-huevos-y-refrigerados
CAMPO REAL,Queso Maduro Paipa CAMPO REAL,95700,1000,95.7,gr,lacteos-huevos-y-refrigerados
SIMILAC,Formula Materna 1 Prosensitive SIMILAC 850 Gr,107800,850,126.82,gr,lacteos-huevos-y-refrigerados
TAEQ,Esparcible Almendra Original TAEQ 200 Gr,23500,200,117.5,gr,lacteos-huevos-y-refrigerados
CAMPO REAL,Queso Gouda CAMPO REAL 400 Gr,54700,400,136.75,gr,lacteos-huevos-y-refrigerados
GRANJERA,Leche Entera Larga Vida Sixpack GRANJERA 6600 Ml,26000,6599,3.94,ML,lacteos-huevos-y-refrigerados
ALVES,Salchicha De Vegetales ALVES 250 Gr,11700,250,46.8,gr,lacteos-huevos-y-refrigerados
DONA LECHE,Queso Maduro Dona Leche Racle X 250 Gr,24300,250,97.2,gr,lacteos-huevos-y-refrigerados
PARMALAT,Entera Bolsa PARMALAT 1100 Ml,5000,1099,4.55,ML,lacteos-huevos-y-refrigerados
FRESCAMPO,Leche Condens.Semidescrem.Doyp FRESCAMPO 300 Gr,4470,300,14.9,gr,lacteos-huevos-y-refrigerados
DONA PAISA,AREPA 4 UNDS EXTRARELL QUESO DONA PAISA 600 Gr,20900,600,34.83,gr,lacteos-huevos-y-refrigerados
HUEVOS ORO,Huevo Oro 15Und Campesino Rosa HUEVOS ORO 15 Und,13900,15,926.67,Und,lacteos-huevos-y-refrigerados
E&M,Choricerdo Familiar E&M 500 Gr,21500,500,43,gr,lacteos-huevos-y-refrigerados
COOLECHERA,B/Lac 4Und Bongo Bongo Vaso COOLECHERA 600 Ml,6500,600,10.83,ML,lacteos-huevos-y-refrigerados
A ALNUTAL,Yogurt Fr Rojos Natural Stevia A Alnutal 250 Ml,5400,250,21.6,ML,lacteos-huevos-y-refrigerados
TAEQ,Esparcibl Almendr Finas Hierba TAEQ 200 Gr,23500,200,117.5,gr,lacteos-huevos-y-refrigerados
BLUE BAND,Esparcible Mesa Cocina BLUE BAND 110 Gr,2200,110,20,gr,lacteos-huevos-y-refrigerados
SAN FERNANDO,Crema Leche Tetra Pack SAN FERNANDO 330 Gr,7200,330,21.82,gr,lacteos-huevos-y-refrigerados
SOALSA,Hambur Frijol Y Queso Almen X2 SOALSA 240 Gr,18200,240,75.83,gr,lacteos-huevos-y-refrigerados
TAEQ,ALBÓNDIGAS DE GARBANZO TAEQ 150 Gr,6000,150,40,gr,lacteos-huevos-y-refrigerados
NAN,Formula Infantil Optipro NAN 900 Gr,104500,900,116.11,gr,lacteos-huevos-y-refrigerados
EL MANJAR,MORCILLA VEGANA EL MANJAR 200 Gr,9200,200,46,gr,lacteos-huevos-y-refrigerados
EL MANJAR,LECHONA VEGANA EL MANJAR 220 Gr,10300,220,46.82,gr,lacteos-huevos-y-refrigerados
COOLECHERA,Leche Deslactosada Sixpack COOLECHERA 5400 Ml,27000,5400,5,ML,lacteos-huevos-y-refrigerados
CUNIT,JAMON CUNIT 230 Gr,8000,230,34.78,gr,lacteos-huevos-y-refrigerados
E&M,Varicerdo Familiar E&M 360 Gr,17800,360,49.44,gr,lacteos-huevos-y-refrigerados
KLAREN S,Quesillo 20 Tajadas KLAREN S 400 Gr,20000,400,50,gr,lacteos-huevos-y-refrigerados
KLAREN S,Quesillo 10 Tajadas KLAREN S 200 Gr,10200,200,51,gr,lacteos-huevos-y-refrigerados
BON YURT,Of 6 Alim Lact Cereal Gt Elem BON YURT 1022 Gr,23900,1022,23.39,gr,lacteos-huevos-y-refrigerados
PORCHI,Jamon Sandwich PORCHI 500 Gr,12500,500,25,gr,lacteos-huevos-y-refrigerados
PORCHI,Choricito PORCHI 250 Gr,16100,250,64.4,gr,lacteos-huevos-y-refrigerados
PORCHI,Chorizo De Res PORCHI 500 Gr,16100,500,32.2,gr,lacteos-huevos-y-refrigerados
PORCHI,Butifarra PORCHI 500 Gr,10400,500,20.8,gr,lacteos-huevos-y-refrigerados
FREEGGS,Huevos X 30 Unidades FREEGGS 30 Und,27500,30,916.67,Und,lacteos-huevos-y-refrigerados
SLIGHT,Yog Descrem S/Dulce Sixp Surtido SLIGHT 1140 Ml,10200,1140,8.95,ML,lacteos-huevos-y-refrigerados
SLIGHT,Yogurt Semidescr S/Dulce Fresa SLIGHT 980 Ml,15900,980,16.22,ML,lacteos-huevos-y-refrigerados
SLIGHT,Yogurt Semidescr S/Dulce Mora SLIGHT 980 Ml,15900,980,16.22,ML,lacteos-huevos-y-refrigerados
A ALNUTAL,Yogurt Frut Amarillos Stevia A Alnutal 250 Ml,5400,250,21.6,ML,lacteos-huevos-y-refrigerados
TUFIT,Arepa Maiz Quinoa Curcuma 5und TUFIT 500 Gr,9400,500,18.8,gr,lacteos-huevos-y-refrigerados
CHONTA AREPA,Arepa Chontaduro Chonta Arepa 80 Gr,12600,80,157.5,gr,lacteos-huevos-y-refrigerados
MILS,Bebida Coco Fresa MILS 961.538 Ml,38000,962,39.52,ML,lacteos-huevos-y-refrigerados
BADEM,Imitación Queso Cheddar Entero BADEM 400 Gr,56500,400,141.25,gr,lacteos-huevos-y-refrigerados
SOALSA,Hambur Tradicional De Frij X2 SOALSA 240 Gr,9300,240,38.75,gr,lacteos-huevos-y-refrigerados
SOALSA,Hambur Lentej Y Frutos Sec X2 SOALSA 240 Gr,15400,240,64.17,gr,lacteos-huevos-y-refrigerados
SAN FERNANDO,Leche Baja En Grasa SAN FERNANDO 6600 Ml,33400,6601,5.06,ML,lacteos-huevos-y-refrigerados
SAN FERNANDO,Deslactosada Sixpack SAN FERNANDO 6600 Ml,32500,6606,4.92,ML,lacteos-huevos-y-refrigerados
SAN FERNANDO,Leche Entera Sixpack SAN FERNANDO 6600 Ml,33400,6601,5.06,ML,lacteos-huevos-y-refrigerados
PRACTICERDO,Chorizo Parrillero PRACTICERDO 550 Gr,17200,550,31.27,gr,lacteos-huevos-y-refrigerados
KLAREN S,SIXPACK AVENA NATURAL UHT KLAREN S 1200 Ml,14200,1200,11.83,ML,lacteos-huevos-y-refrigerados
TAEQ,Carne Molida TAEQ 450 Gr,15810,450,35.13,gr,pollo-carnes-y-pescado
SM,Tocino Barriguero,11390,500,22.78,gr,pollo-carnes-y-pescado
SM,Lomo De Cerdo A.M.,15640,500,31.28,gr,pollo-carnes-y-pescado
SM,Solomo Redondo Selecto,21760,500,43.52,gr,pollo-carnes-y-pescado
SM,Milanesa De Cerdo,9520,500,19.04,gr,pollo-carnes-y-pescado
CARULLA,Pechuga Deshuesada CARULLA,30574.01,1100,27.79,gr,pollo-carnes-y-pescado
SM,Tabla Selecto,13472,500,26.94,gr,pollo-carnes-y-pescado
ABERDEEN,Molida Especial Angus Azul ABERDEEN,15597,500,31.19,gr,pollo-carnes-y-pescado
SM,Cañon De Cerdo,11687,500,23.37,gr,pollo-carnes-y-pescado
SM,Lomo De Res En Medallones A.M.,41565,500,83.13,gr,pollo-carnes-y-pescado
CARULLA,PECHUGA POLLO CON PIEL CARULLA,19550,1000,19.55,gr,pollo-carnes-y-pescado
TAEQ,Salmon Skin TAEQ 180 Gr,25900,180,143.89,gr,pollo-carnes-y-pescado
POMONA,Molida De Res 93/7 Sos AM Pomona,27540,1000,27.54,gr,pollo-carnes-y-pescado
FRIKO,Pechuga De Pollo Sin Piel FRIKO,16022,1000,16.02,gr,pollo-carnes-y-pescado
POMONA,Carne Asar Familiar SOS TF Pomona,26010,1000,26.01,gr,pollo-carnes-y-pescado
POMONA,Carne Molida 97/3 Sos A.M Pomona,33915,1000,33.92,gr,pollo-carnes-y-pescado
FRIKO,Medios Filetes De Pechuga Poll FRIKO 900 Gr,27455,900,30.51,gr,pollo-carnes-y-pescado
SM,Sobrebarriga Delgada Selecto,10752,500,21.5,gr,pollo-carnes-y-pescado
PESCO,FILETE DE SALMON 450 Gr,49900,450,110.89,gr,pollo-carnes-y-pescado
TAEQ,Filetes De Contramuslo Bajo En TAEQ 600 Gr,15680,600,26.13,gr,pollo-carnes-y-pescado
CARULLA,PIERNAS CON PIEL FAMILIAR CARULLA,18700,1000,18.7,gr,pollo-carnes-y-pescado
SM,Posta Selecto,17382,500,34.76,gr,pollo-carnes-y-pescado
SM,Lomo De Res En Porcion A.M,34340,500,68.68,gr,pollo-carnes-y-pescado
SM,Pechuga Pollo,18870,1000,18.87,gr,pollo-carnes-y-pescado
POLLOCOA,FILETE PECHUGA POLLO DE 10 UND POLLOCOA 950 Gr,23970,950,25.23,gr,pollo-carnes-y-pescado
SM,Solomito Entero,124100,2000,62.05,gr,pollo-carnes-y-pescado
ANCLA Y VIENTO,Filete De Tilapia Ancla Y Viento X 450 Gramo,30000,450,66.67,gr,pollo-carnes-y-pescado
SM,Filete De Tilapia,6380,200,31.9,gr,pollo-carnes-y-pescado
SM,Lomito De Cerdo,13940,500,27.88,gr,pollo-carnes-y-pescado
EL BUCANERO,Alitas De Pollo Bbq EL BUCANERO 900 Gramo,16745,900,18.61,gr,pollo-carnes-y-pescado
SM,Milanesa De Cerdo A.M.,11730,500,23.46,gr,pollo-carnes-y-pescado
PIETRAN,Salmón Natural PIETRAN 420 Gr,56500,420,134.52,gr,pollo-carnes-y-pescado
SM,Solomo Extranjero Selecto,18997,500,37.99,gr,pollo-carnes-y-pescado
ANTILLANA,Filete De Salmón ANTILLANA 450 Gr,57500,450,127.78,gr,pollo-carnes-y-pescado
FRIKO HF,FILETE DE PECHUGA POLLO FRIKO HF,24480,1000,24.48,Kg,pollo-carnes-y-pescado
SM,Lomo De Cerdo Familiar TF,17680,1000,17.68,gr,pollo-carnes-y-pescado
SM,Tocino Carnudo Familiar CTF,17085,1000,17.09,gr,pollo-carnes-y-pescado
FRESCAMPO,Filete De Tilapia FRESCAMPO 540 Gr,19900,540,36.85,gr,pollo-carnes-y-pescado
SM,Bife Parrillero Ev,17807,500,35.61,gr,pollo-carnes-y-pescado
FRIKO,Filete Contramuslo De Pollo* FRIKO 500 Gr,15810,500,31.62,gr,pollo-carnes-y-pescado
SM,Carne Asar Freír,12877,500,25.75,gr,pollo-carnes-y-pescado
DELIPAVO,Jamon De Pavo X 250g,34500,250,138,gr,pollo-carnes-y-pescado
SM,Milanesa Res,12495,500,24.99,gr,pollo-carnes-y-pescado
SM,Filete De Salmón Premium,98900,1000,98.9,gr,pollo-carnes-y-pescado
ANTILLANA,Salmón Ahumado Antillana X 100 Gramo,27700,100,277,gr,pollo-carnes-y-pescado
POMONA,Carne AsarFreir Sos Tf Pomona,25585,1000,25.59,gr,pollo-carnes-y-pescado
SM,Costilla Cerdo,13260,500,26.52,gr,pollo-carnes-y-pescado
SM,Molida Res 97/3,15257,500,30.51,gr,pollo-carnes-y-pescado
SM,Trucha Mariposa,11655,450,25.9,gr,pollo-carnes-y-pescado
KOKORIKO,NUGGETS COMA DE 20 KOKORIKO 300 Gr,11390,300,37.97,gr,pollo-carnes-y-pescado
VAN CAMPS,Ventresca De Atun En Aceite Ol VAN CAMPS 120 Gr,16500,83,198.8,gr,pollo-carnes-y-pescado
ANTILLANA,Tilapia En Filete ANTILLANA 800 Gr,48600,800,60.75,gr,pollo-carnes-y-pescado
POLLOCOA,PECHUGA POLLO SIN PIEL DE 2 POLLOCOA,18530,1000,18.53,gr,pollo-carnes-y-pescado
ABERDEEN,Carne Para Hamburguesa Azul ABERDEEN 5 Und,17510,5,3502,Und,pollo-carnes-y-pescado
POMONA,Bife Parrillero Brangus Pomona,23035,500,46.07,gr,pollo-carnes-y-pescado
SM,Costilla De Res Selecto,8755,500,17.51,gr,pollo-carnes-y-pescado
SM,Filete De Pechuga Familiar,42585,2000,21.29,Cm,pollo-carnes-y-pescado
SM,Morrillo Selecto,13600,500,27.2,gr,pollo-carnes-y-pescado
POMONA,Camarón Tigre Precocido Pomona 400 Gr,37400,400,93.5,gr,pollo-carnes-y-pescado
SM,Chuleta De Cerdo A.M.,13557,500,27.11,gr,pollo-carnes-y-pescado
ANTILLANA,Filete De Tilapia Antillana X 450 Gramo,29000,450,64.44,gr,pollo-carnes-y-pescado
POMONA,Desmechar Sos Tf Pomona,28900,1000,28.9,gr,pollo-carnes-y-pescado
ANTILLANA,Camaron Tigre Precocido Talla 41/50 Antillana X 400 Gramo,46900,400,117.25,gr,pollo-carnes-y-pescado
POMONA,Punta De Anca Sos&Nbsp; Vacio Pomona,51085,1000,51.09,gr,pollo-carnes-y-pescado
CAMPESINOS,Muslo De Pollo Organico Campesinos,24565,1000,24.57,gr,pollo-carnes-y-pescado
POLLOCOA,CONTRAMUSLO POLLO SIN PIEL 6 POLLOCOA,16830,1000,16.83,gr,pollo-carnes-y-pescado
ANTILLANA,Leche De Coco ANTILLANA 250 Gr,3400,250,13.6,gr,pollo-carnes-y-pescado
SM,Filete De Pechuga De Pollo,22950,1000,22.95,gr,pollo-carnes-y-pescado
CAMPESINOS,Contramuslo Pollo Organico Campesinos,17510,1000,17.51,gr,pollo-carnes-y-pescado
SM,Higado De Res,3740,500,7.48,gr,pollo-carnes-y-pescado
ANTILLANA,Filete De Robalo ANTILLANA 450 Gr,51300,450,114,gr,pollo-carnes-y-pescado
FRIKO HF,SUPER CONTRAMUSLOS POLLO FRIKO HF,21980,2000,10.99,Kg,pollo-carnes-y-pescado
CARULLA,PIERNAS POLLO CARULLA,19448,1100,17.68,gr,pollo-carnes-y-pescado
SM,Pernil De Cerdo Especial,101447.01,5501,18.44,gr,pollo-carnes-y-pescado
SM,Muchacho Selecto,17170,500,34.34,gr,pollo-carnes-y-pescado
SM,LOMO DE CERDO C/C,11857,500,23.71,gr,pollo-carnes-y-pescado
CERTIFIED ANGUS BEEF,Carne Molida Angus CERTIFIED ANGUS BEEF 1 Und,0,null,0,null,pollo-carnes-y-pescado
SM,Costilla Baby Back,26010,1000,26.01,gr,pollo-carnes-y-pescado
PRACTICERDO,CARNE MOLIDA PREMIUM X 500 GR PRACTICERDO 500 Gr,10540,500,21.08,gr,pollo-carnes-y-pescado
DELIPAVO,PECHUGA AHUMADA DE PAVO DELIPAVO 250 Gr,40600,250,162.4,gr,pollo-carnes-y-pescado
CARULLA,PERNIL SENCILLO POLLO CARULLA,18513,1100,16.83,gr,pollo-carnes-y-pescado
SM,Espinazo Cerdo,5397,500,10.79,gr,pollo-carnes-y-pescado
PRACTICERDO,Costilla St Louis Entera PRACTICERDO,31450,1000,31.45,gr,pollo-carnes-y-pescado
CERTIFIED ANGUS BEEF,Hamburguesa CAB 720 Gr CERTIFIED ANGUS BEEF 720 Gr,37400,720,51.94,gr,pollo-carnes-y-pescado
POLLOCOA,ESCALOPE DE CONTRAMUSLO POLLOCOA,13515,1000,13.52,gr,pollo-carnes-y-pescado
FRIKO,Filetes Pechuga Pollo Apanado FRIKO 600 Gr,20740,600,34.57,gr,pollo-carnes-y-pescado
SM,Punta Anca Selec Peso Variable,91162.01,1500,60.77,gr,pollo-carnes-y-pescado
ANCLA Y VIENTO,PORCIONES DE SALMON ANCLA Y VIENTO 450 Gr,75200,450,167.11,gr,pollo-carnes-y-pescado
ANTILLANA,Salmón Ahumado ANTILLANA 200 Gr,54800,200,274,gr,pollo-carnes-y-pescado
FRIKO HF,PECHUGAS POLLO FRIKO HF,26600,2000,13.3,Kg,pollo-carnes-y-pescado
CAMPESINOS,Pechuga De Pollo Organico Campesinos,26350,1000,26.35,gr,pollo-carnes-y-pescado
EL BUCANERO,MEDIO POLLO CAMPESINO BJ EL BUCANERO 800 Gr,15980,800,19.98,gr,pollo-carnes-y-pescado
SM,Pecho Entrepecho Selecto,13472,500,26.94,gr,pollo-carnes-y-pescado
KOKORIKO,NUGGETS COMA DE 60 900,31790,900,35.32,gr,pollo-carnes-y-pescado
BUTTERBALL,Pavo Entero Cocido Unidad BUTTERBALL 5000 Gr,212000,5000,42.4,gr,pollo-carnes-y-pescado
SM,Huevo De Aldana Selecto,16702,500,33.4,gr,pollo-carnes-y-pescado
SM,Mondongo,9817,500,19.63,gr,pollo-carnes-y-pescado
CERTIFIED ANGUS BEEF,Hamburguesa 360 G CERTIFIED ANGUS BEEF 360 Gr,19295,360,53.6,gr,pollo-carnes-y-pescado
CAROLINA TURKEY,Carne Molida De Pavo CAROLINA TURKEY 454 Gr,15800,454,34.8,gr,pollo-carnes-y-pescado
FRIKO,Trozos De Filete De Pollo FRIKO 500 Gr,10115,500,20.23,gr,pollo-carnes-y-pescado
PESCO,CAMARON TIGRE PPD TALLA 41/50 PESCO 400 Gr,44900,400,112.25,gr,pollo-carnes-y-pescado
KOKORIKO,Pinchos De Pollo Apanados X 6 KOKORIKO 312 Gr,13345,312,42.77,gr,pollo-carnes-y-pescado
POMONA,Salmón Ahumado Pomona 100 Gr,28300,100,283,gr,pollo-carnes-y-pescado
FRIKO,SUPER PECHUGA X2UNDS REFRIGERA FRIKO,21930,1999,10.97,gr,pollo-carnes-y-pescado
POMONA,Murillo Sos Tf Pomona,23290,1000,23.29,gr,pollo-carnes-y-pescado
POLLOCOA,PECHUGA POLLO X 2 POLLOCOA,30260,2000,15.13,gr,pollo-carnes-y-pescado
PESCO,FILETE DE TILAPIA PESCO 450 Gr,26700,450,59.33,gr,pollo-carnes-y-pescado
SM,Milanesa De Cerdo Familiar CTF,20655,1000,20.66,gr,pollo-carnes-y-pescado
EL BUCANERO,Mini Chuzos De Pollo Bolsa X 6 Und X 110 G,19975,540,36.99,gr,pollo-carnes-y-pescado
POMONA,Lomo De Cerdo Encostrado X Kg Pomona,23460,1000,23.46,gr,pollo-carnes-y-pescado
POMONA,Cadera Res Sos Tf Pomona,35840,1000,35.84,gr,pollo-carnes-y-pescado
POMONA,Sobrebarriga Sos Tf Pomona,25925,1000,25.93,gr,pollo-carnes-y-pescado
POMONA,Bola Pierna Brangus Peso Var. Pomona,22737,500,45.47,gr,pollo-carnes-y-pescado
SMN,Tilapia Roja SMN,18000,1000,18,gr,pollo-carnes-y-pescado
SM,Cola De Res Selecto,11050,500,22.1,gr,pollo-carnes-y-pescado
PAVOS DEL CAMPO,Pavo Listo Para Hornear PAVOS DEL CAMPO,207600,6000,34.6,gr,pollo-carnes-y-pescado
FRESCAMPO,NUGGETS DE POLLO APANADOS FRESCAMPO 300 Gr,8300,300,27.67,gr,pollo-carnes-y-pescado
ANCLA Y VIENTO,FILETE DE ROBALO ANCLA Y VIENTO 450 Gr,65600,450,145.78,gr,pollo-carnes-y-pescado
DELIPAVO,Pastrami De Pavo X 250 G,41200,250,164.8,gr,pollo-carnes-y-pescado
ANTILLANA,Palmitos De Cangrejo ANTILLANA 454 Gr,14300,454,31.5,gr,pollo-carnes-y-pescado
CERTIFIED ANGUS BEEF,Picanha Certified Angus Beef CERTIFIED ANGUS BEEF,129880,1000,129.88,gr,pollo-carnes-y-pescado
POMONA,Lomo Res En Medallón Sos A.M Pomona,83130,1000,83.13,gr,pollo-carnes-y-pescado
PRACTICERDO,Solomito De Cerdo PRACTICERDO,19983,1000,19.98,gr,pollo-carnes-y-pescado
ANTILLANA,Langostino Jumbo Precocido ANTILLANA 180 Gr,21500,180,119.44,gr,pollo-carnes-y-pescado
FRIKO,SUPER MUSLO X8UNDS REFRIGERADO FRIKO,14161,1399,10.12,gr,pollo-carnes-y-pescado
POLLOCOA,Filete De Pechuga Apanado POLLOCOA 500 Gr,18530,500,37.06,gr,pollo-carnes-y-pescado
POLLOCOA,Filete De Pechuga Apanado POLLOCOA 500 Gr,18530,500,37.06,gr,pollo-carnes-y-pescado
POMONA,MILANESA DE CERDO E.V Pomona,19890,1000,19.89,gr,pollo-carnes-y-pescado
SM,Lomo De Cuadril E92,46520.01,1300,35.78,gr,pollo-carnes-y-pescado
SM,Filete De Tilapia Exportacion,39300,1000,39.3,gr,pollo-carnes-y-pescado
ANCLA Y VIENTO,FILETE DE ATUN ANCLA Y VIENTO 450 Gr,43700,450,97.11,gr,pollo-carnes-y-pescado
ANTILLANA,Steak De Atún ANTILLANA 450 Gr,47700,450,106,gr,pollo-carnes-y-pescado
ANTILLANA,Trucha Mariposa ANTILLANA,42400,1000,42.4,gr,pollo-carnes-y-pescado
FRIKO,Filete De Contramuslo FRIKO,16150,1000,16.15,gr,pollo-carnes-y-pescado
ABERDEEN,Chata Brangus Peso Variable ABERDEEN,68935,1000,68.94,gr,pollo-carnes-y-pescado
ANTILLANA,Filete De Salmón Pacífico Antillana X 450 Gramo,58600,450,130.22,gr,pollo-carnes-y-pescado
