marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
CUETARA MARCA EXCLUSIVA,Galletas Palmeritas CUETARA MARCA EXCLUSIVA 195 gr,4130,195,21.18,gr,panaderia-y-reposteria
CASINO MARCA EXCLUSIVA,PAN TOSTADO DE HARINA INTEGRAL CASINO MARCA EXCLUSIVA 250 gr,11970,250,47.88,gr,panaderia-y-reposteria
CELIO,LONCHERITAS 12 UNDS CELIO 360 gr,35900,360,99.72,gr,panaderia-y-reposteria
POMONA,Cheesecake De Frutos Rojos Pomona 800 gr,41500,800,51.88,gr,panaderia-y-reposteria
MAS CRUZ + BROWNIE,Brownie surtido MAS CRUZ + BROWNIE 445 gr,15900,445,35.73,gr,panaderia-y-reposteria
CUETARA MARCA EXCLUSIVA,Galletas Krit Original CUETARA MARCA EXCLUSIVA 100 gr,2443,100,24.43,gr,panaderia-y-reposteria
POMONA,Torta Maria Luisa con arequipe 500g Pomona 500 gr,19350,500,38.7,gr,panaderia-y-reposteria
DELI RICURAS,Palitos Coco Avena DELI RICURAS 90 gr,4660,90,51.78,gr,panaderia-y-reposteria
POMONA,Merenguitos Pomona 100 gr,4000,100,40,gr,panaderia-y-reposteria
ZUKERINO,GALLETAS DE AGUA ZUKERINO 400 gr,13400,400,33.5,gr,panaderia-y-reposteria
SEARLE,Tartaleta De Limon SEARLE 90 gr,4900,90,54.44,gr,panaderia-y-reposteria
POMONA,Ponque de Chocolate con arequipe 450g Pomona 450 gr,18900,450,42,gr,panaderia-y-reposteria
SM,Horneaditas Arequipe 600 gr,15900,600,26.5,gr,panaderia-y-reposteria
SM,Horneaditas Chocolate 600 gr,15900,600,26.5,gr,panaderia-y-reposteria
SEARLE,GALLETAS DE CHOCOLATE SEARLE 50 gr,1700,50,34,gr,panaderia-y-reposteria
ZUKERINO,MINIBROWNIES ZUKERINO 550 gr,38850,550,70.64,gr,panaderia-y-reposteria
ZUKERINO,BROWNIE AZUCAR PULVERIZADA ZUKERINO 80 gr,5100,80,63.75,gr,panaderia-y-reposteria
FRESCAMPO,CROISSANT CAPRICE DE CEREALES FRESCAMPO 75 gr,4200,75,56,gr,panaderia-y-reposteria
POMONA,Tres Leches Arequipe Pomona 720 gr,28500,720,39.58,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Artesanal Tipo Buffet EXITO MARCA PROPIA 380 gr,5720,380,15.05,gr,panaderia-y-reposteria
SM,Brownie De Chocolate Porción 100 gr,3900,100,39,gr,panaderia-y-reposteria
POMONA,Tres Leches Arequipe Pomona 720 gr,28500,720,39.58,gr,panaderia-y-reposteria
EXITO MARCA PROPIA,Pan Artesanal Tipo Buffet EXITO MARCA PROPIA 380 gr,5720,380,15.05,gr,panaderia-y-reposteria
SM,Brownie De Chocolate Porción 100 gr,3900,100,39,gr,panaderia-y-reposteria
SM,Porcion Torta Con Crema 100 gr,4900,100,49,gr,panaderia-y-reposteria
SM,Muffin De Zanahoria Y Queso 360 gr,14900,360,41.39,gr,panaderia-y-reposteria
SM,Pan Napolitano y Champiñon 300 gr,9770,300,32.57,gr,panaderia-y-reposteria
ZUKERINO,Postre Petite ZUKERINO 85 gr,9250,85,108.82,gr,panaderia-y-reposteria
ARIEL,Detergente Regular Polvo ARIEL 3300 gr,23730,3300,7.19,gr,aseo-del-hogar
EXITO MARCA PROPIA,Papel higiénico x 12 rollos EXITO MARCA PROPIA 396 mts,13740,396,34.7,Mt,aseo-del-hogar
FAMILIA,Papel Higienico Mega FAMILIA 372 mts,25150,372,67.61,Mt,aseo-del-hogar
FAB,Detergente Polvo Floral FAB 2000 gr,12285,2001,6.14,gr,aseo-del-hogar
EKONO,Toalla Cocina Doble Hoj 1 Roll EKONO 50 und,1340,50,26.8,Und,aseo-del-hogar
ARIEL,DETERGENTE REGULAR P3 LLV5 KG ARIEL 5000 gr,49900,5000,9.98,gr,aseo-del-hogar
FAB,Detergente Floral FAB 3000 gr,19425,2998,6.48,gr,aseo-del-hogar
EKONO,Blanqueador sin fragancia EKONO SIN REF,2980,2000,1.49,ML,aseo-del-hogar
ARIEL,DETERGENTE REGULAR ARIEL 2000 gr,18690,1999,9.35,gr,aseo-del-hogar
FAMILIA,Servilletas acolchamax famitac FAMILIA 0000000000,11900,300,39.67,Und,aseo-del-hogar
EKONO,LAVALOZA CREMA LIMON EKONO SIN REF,2780,500,5.56,gr,aseo-del-hogar
FAMILIA,Papel higienico Expert FAMILIA 252 mts,21150,252,83.93,Mt,aseo-del-hogar
REY,OF JABON AZUL REY 900 gr,8080,900,8.98,gr,aseo-del-hogar
REY,JABON AZUL EN BARRA REY 300 gr,2850,300,9.5,gr,aseo-del-hogar
EKONO,DETERGENTE EN POLVO FLORAL EKONO 2800 gr,10090,2803,3.6,gr,aseo-del-hogar
EXITO MARCA PROPIA,Papel Higienico Blanco EXITO MARCA PROPIA 224 mts,11350,224,50.67,Mt,aseo-del-hogar
SUAVITEL,Suavizante Cuidado Superior Fresca Primavera SUAVITEL 61010510,16650,2300,7.24,ML,aseo-del-hogar
EKONO,Servilleta Cortada EKONO SIN REF,1900,200,9.5,Und,aseo-del-hogar
REY,JABON CUARTETO P.E REY 1200 gr,10450,1200,8.71,gr,aseo-del-hogar
EKONO,Lavaloza Liquido Limon EKONO Sin Ref,2540,500,5.08,ML,aseo-del-hogar
AROMATEL,Suavizante Aromatel Floral AROMATEL 79800713,31312,5002,6.26,ML,aseo-del-hogar
AXION,Lavaplatos en Crema Limón AXION FCO88079A,8475,900,9.42,gr,aseo-del-hogar
AROMATEL,Suavizante Floral AROMATEL 79800520,17150,1800,9.53,ML,aseo-del-hogar
SUAVITEL,Suavizante Cuidado Superior Fresca Primavera SUAVITEL 78036,15960,2000,7.98,ML,aseo-del-hogar
SCOTT,Papel Higienico Triple Hoja SCOTT 258 mts,24150,258,93.6,Mt,aseo-del-hogar
DOWNY,Suavizante Adorable DOWNY 80350763,9520,500,19.04,ML,aseo-del-hogar
AXION,Lavaplatos Líquido Limón AXION MX05498A,11305,1499,7.54,ML,aseo-del-hogar
TOP TERRA,DETERGENTE POLVO TOP TERRA 4000 gr,23880,4000,5.97,gr,aseo-del-hogar
SUAVITEL,Suavizante Cuidado Superior Fresca Primavera SUAVITEL SIN REF,8520,1500,5.68,ML,aseo-del-hogar
FAMILIA,Papel Higienico Mega FAMILIA 124 mts,9400,124,75.81,Mt,aseo-del-hogar
LIMPIDO,Blanqueador Multiusos Limón LIMPIDO 636904,4250,1801,2.36,ML,aseo-del-hogar
ETERNA,ESPONJA DOBLE USO PAG2 LLEVE 4 ETERNA SIN REF,4970,2,2485,Und,aseo-del-hogar
CLOROX,Blanqueador Original CLOROX 624624,11305,3794,2.98,ML,aseo-del-hogar
FAMILIA,SERVILLETAS P ESPEC FAMILIA SIN REF,9265,300,30.88,Und,aseo-del-hogar
FAMILIA,PAPEL HIGIENICO 12 R DELUX FAMILIA 348 mts,22155,348,63.66,Mt,aseo-del-hogar
EXITO MARCA PROPIA,Detergente Liquido Floral EXITO MARCA PROPIA 1000 ml,4950,1000,4.95,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,Bolsa Basura residencial 65x80 T/L/D TODOS LOS DIAS SIN REFER,2180,10,218,Und,aseo-del-hogar
RINDEX,Detergente Polvo Ropa Color RINDEX 2000 gr,21750,1999,10.88,gr,aseo-del-hogar
EKONO,DETERGENTE EN POLVO FLORAL EKONO 1000 gr,5000,1000,5,gr,aseo-del-hogar
SCOTT,TOALLA COCINA DURAMAX SCOTT 3 und,28800,3,9600,Und,aseo-del-hogar
FAMILIA,TOALLA COCINA ACOLCHADA GR 44H FAMILIA 3 und,8540,3,2846.67,Und,aseo-del-hogar
FABULOSO,Limpia Pisos Antibacterial Lavanda FABULOSO 5000 ml,26600,5000,5.32,ML,aseo-del-hogar
LIMPIAYA,DETERGENTE LIQUIDO LIMPIAYA 1000 ml,5190,1000,5.19,ML,aseo-del-hogar
FAB,Detergente Polvo Floral FAB 4000 gr,38430,3999,9.61,gr,aseo-del-hogar
T/L/D TODOS LOS DIAS,Toalla cocina natural T/L/D TODOS LOS DIAS 50 und,1850,50,37,Und,aseo-del-hogar
CLOROX,Blanqueador Original CLOROX SIN REF,5775,1799,3.21,ML,aseo-del-hogar
CLOROX,Oferta Quitamanchas Colores CLOROX 2730 ml,12040,2730,4.41,ML,aseo-del-hogar
ARIEL,DETERGENTE REVITACOLOR PWD ARIEL 2000 gr,18690,1999,9.35,gr,aseo-del-hogar
EXITO MARCA PROPIA,Suavizante Floral EXITO MARCA PROPIA Sin ref,3480,1000,3.48,ML,aseo-del-hogar
ARIEL,Detergente Líquido Ariel Doble ARIEL 1200 ml,17710,1200,14.76,ML,aseo-del-hogar
EKONO,GUANTES DOMESTICOS TALLA 8 EKONO SIN REF,0,null,0,null,aseo-del-hogar
EKONO,Bolsa Basura 43x48 Papelera EKONO Sin REF,3170,30,105.67,,aseo-del-hogar
T/L/D TODOS LOS DIAS,Bolsa Basura Apartamento 51x76 T/L/D TODOS LOS DIAS SIN REFER,1980,10,198,Und,aseo-del-hogar
LOZA CREM,LAVALOZA DOYPACK LIMON LOZA CREM 100340024,11100,1500,7.4,ML,aseo-del-hogar
FAB,Detergente Liq Concentrado FAB 330 ml,15050,330,45.61,ML,aseo-del-hogar
FABULOSO,Limpia Pisos Antibacterial Lavanda FABULOSO 2000 ml,20050,1999,10.03,ML,aseo-del-hogar
CLOROX,Blanqueador Magia Floral CLOROX 620318,12565,3796,3.31,ML,aseo-del-hogar
FAB,Detergente Liq Regular Doypack FAB 1800 ml,19250,1801,10.69,ML,aseo-del-hogar
AXION,Lavaplatos Líquido Limón AXION 61017463,15365,2300,6.68,ML,aseo-del-hogar
EXITO MARCA PROPIA,Detergente Liquido Floral EXITO MARCA PROPIA 2000 ml,8910,1998,4.46,ML,aseo-del-hogar
ELITE,Papel Higienico Duo ELITE 374.4 mts,21950,374,58.63,Mt,aseo-del-hogar
MR MUSCULO,QUITAGRASA ADVANCED DOYPACK PE MR MUSCULO 1000 ml,10500,1000,10.5,ML,aseo-del-hogar
EXITO MARCA PROPIA,Papel Higienico Premium 3HX12 EXITO MARCA PROPIA 384 mts,22350,384,58.2,Mt,aseo-del-hogar
LIMPIDO,Blanqueador Multiusos Floral LIMPIDO 631848,8350,3795,2.2,ML,aseo-del-hogar
SCOTCH BRITE,ESPONJA CURLY PAGUE 2 LLEVE 3 SCOTCH BRITE SIN REFER,4522,2,2261,Und,aseo-del-hogar
AXION,Lavaloza Crema AXION 61023423,9250,900,10.28,gr,aseo-del-hogar
COCO VARELA,JABON DE LAVAR COCO VARELA 300 gr,4940,300,16.47,gr,aseo-del-hogar
FAMILIA,TOALLA COCINA ACOLCHADA X2 PE FAMILIA 2 und,15435,2,7717.5,Und,aseo-del-hogar
T/L/D TODOS LOS DIAS,Limpiapisos Desinfecta Lavanda T/L/D TODOS LOS DIAS 2000 ml,4780,2000,2.39,ML,aseo-del-hogar
FAMILIA,Toalla cocina acolchamax decor FAMILIA 120 und,8960,120,74.67,Und,aseo-del-hogar
ARIEL,Detergente Líquido Concentrado ARIEL 1900 ml,50900,1900,26.79,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,Limpiapisos Con Bicarbonato T/L/D TODOS LOS DIAS 2000 ml,5170,1996,2.59,ML,aseo-del-hogar
CLOROX,Blanqueador Gel Magia Floral CLOROX 0627401,6986,999,6.99,ML,aseo-del-hogar
FAMILIA,Toalla Cocina Green FAMILIA 135 und,6475,135,47.96,Und,aseo-del-hogar
DOWNY,Suavizante Frescor Prim DOWNY 80350302,9520,500,19.04,ML,aseo-del-hogar
SCOTT,Toalla Papel Cocina SCOTT 135 und,8721,135,64.6,Und,aseo-del-hogar
ROSAL,PAPEL HIGIENICO XXG X 12 ROSAL 360 mts,19950,360,55.42,Mt,aseo-del-hogar
TASK,Bolsa Basura 70*90 Residencial TASK 1017031,9950,20,497.5,Und,aseo-del-hogar
FAMILIA,SERVILLETA CAFETERIA FAMILIA 20165,2710,100,27.1,Und,aseo-del-hogar
EKONO,DETERGENTE EN POLVO LIMON EKONO 2800 gr,10090,2803,3.6,gr,aseo-del-hogar
DERSA,DETERGENTE LIQUIDO DERSA 4000 ml,37320,4000,9.33,ML,aseo-del-hogar
FAMILIA,Servilletas Expert FAMILIA 0000000000,10100,200,50.5,Und,aseo-del-hogar
FABULOSO,Limpia Pisos Antibacterial Lavanda FABULOSO 1000 ml,10900,1000,10.9,ML,aseo-del-hogar
FAB,Detergente Liq Floral FAB 3000 ml,29645,3001,9.88,ML,aseo-del-hogar
LOZA CREM,LAVALOZA DOYPACK LIMON LOZA CREM 100340026,5422,720,7.53,ML,aseo-del-hogar
SUAVE,Papel Higienico Triple Hoja X 18 Rollos,49150,630,78.02,Mt,aseo-del-hogar
ARIEL,Detergente Líquido Ariel Revit ARIEL 1200 ml,18165,1200,15.14,ML,aseo-del-hogar
LAVOMATIC,DETERGENTE LIQ REGULAR DOYPACK LAVOMATIC 1800 ml,25750,1799,14.31,ML,aseo-del-hogar
FABULOSO,Limpia Pisos Alternativa al Cloro Lavanda FABULOSO 1500 ml,9900,1500,6.6,ML,aseo-del-hogar
AROMATEL,SUAVIZANTE BOTELLA AROMATEL 68176909,16250,1800,9.03,ML,aseo-del-hogar
AXION,Lavaplatos en Crema Aloe y Vitamina E AXION CO01274A,8470,900,9.41,gr,aseo-del-hogar
FAMILIA,TOALLA COCINA JUMBO FAMILIA 150 und,4375,150,29.17,Und,aseo-del-hogar
T/L/D TODOS LOS DIAS,Jabon Barra Liquido Azul T/L/D TODOS LOS DIAS 1000 ml,4480,1000,4.48,ML,aseo-del-hogar
BLANCOX,Ropa color floral + rc floral BLANCOX 3000 ml,14475,2997,4.83,ML,aseo-del-hogar
EXITO MARCA PROPIA,ESPONJILLA ACERO INOXIDABLE EXITO MARCA PROPIA SIN REF,2460,2,1230,Und,aseo-del-hogar
ELITE,Papel Higiénico Mega Roll Ultr ELITE 372 mts,19700,372,52.96,Mt,aseo-del-hogar
ROSAL,Papel Higiénico Plus XXG ROSAL 124 mts,9100,124,73.39,Mt,aseo-del-hogar
ELITE,TOALLAS PAPEL ABSORBPLUS ELITE 150 und,9060,150,60.4,Und,aseo-del-hogar
T/L/D TODOS LOS DIAS,Limpiapisos Desinfect Lavanda T/L/D TODOS LOS DIAS 960 ml,2100,959,2.19,ML,aseo-del-hogar
LOZA CREM,Lavaloza Liquido Botanical DP LOZA CREM 100340506,5422,720,7.53,ML,aseo-del-hogar
SUAVITEL,Suavizante Complete Aqua SUAVITEL 61023828,19700,2299,8.57,ML,aseo-del-hogar
BONDI,Blanqueador desinfectante BONDI SIN REFER,3210,1994,1.61,ML,aseo-del-hogar
ETERNA,PANO ABSORBENTE X 2 PRECIO ESP ETERNA 2 und,3660,2,1830,Und,aseo-del-hogar
SUAVE,PH Gold Triple Hoja SUAVE 408 mts,34050,408,83.46,Mt,aseo-del-hogar
SALVO,Lavaplatos Líquido Salvo Limón SALVO 80674251,15000,750,20,ML,aseo-del-hogar
DERSA,BLANQUEADOR DESINFECTANTE DERSA SIN REF,11850,4003,2.96,ML,aseo-del-hogar
1A,LIMPIADOR POLVO 1A GIGANTE 1A 750 gr,4780,750,6.37,gr,aseo-del-hogar
CLOROX,Blanqueador Original CLOROX 623003,3493,1001,3.49,ML,aseo-del-hogar
LIMPIDO,Blanqueador Multiusos Original LIMPIDO 636867,10465,3805,2.75,ML,aseo-del-hogar
FAMILIA,Papel Higienico Expert FAMILIA 11200 cm,11850,11179,1.06,Cm,aseo-del-hogar
ARIEL,DETERGENTE CON TOQUE DE DOWNY ARIEL 2000 gr,20965,2000,10.48,gr,aseo-del-hogar
AJAX,LIMPIA PISOS BICARBONATO AJAX 2000 ml,18650,1999,9.33,ML,aseo-del-hogar
FABULOSO,Limpia Pisos Antibacterial Lavanda FABULOSO 3000 ml,24200,2999,8.07,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,REPUESTO ESCOBA SUAVE ECONOMIC T/L/D TODOS LOS DIAS SIN REF,0,null,0,null,aseo-del-hogar
FAMILIA,Papel Higiénico Delux Almendra FAMILIA 348 mts,22155,348,63.66,Mt,aseo-del-hogar
ARIEL,DETERGENTE REGULAR ARIEL 4000 gr,44800,4000,11.2,gr,aseo-del-hogar
AS,DETERGENTE BICARBONATO Y MANZA AS 4000 gr,24920,4000,6.23,gr,aseo-del-hogar
AS,DETERGENTE BICARBONATO JAB.REY AS 4000 gr,24680,4000,6.17,gr,aseo-del-hogar
SALVO,LAVALOZA LIQUIDO LIMON SALVO 80674252,21950,1200,18.29,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,PAPEL ALUMINIO CAJA T/L/D TODOS LOS DIAS SIN REF,5710,13,439.23,Mt,aseo-del-hogar
AXION,Lavaloza Limón Crema Pe AXION CO01973A,15950,1351,11.81,gr,aseo-del-hogar
T/L/D TODOS LOS DIAS,Toalla coc2Hx1 120h T/L/D TODOS LOS DIAS 120 und,4850,120,40.42,Und,aseo-del-hogar
T/L/D TODOS LOS DIAS,Bolsa Basura Residencia Blanca T/L/D TODOS LOS DIAS SIN REF,2490,10,249,Und,aseo-del-hogar
BLANCOX,DETERGENTE LIQUIDO ROPA OSCURA BLANCOX 1800 ml,18350,1801,10.19,ML,aseo-del-hogar
AXION,Lavaloza Limón Crema AXION 61019452,2233,235,9.5,gr,aseo-del-hogar
BLANCOX,BLANQUEADOR PODER NATURAL PE BLANCOX 10032697,7930,1997,3.97,ML,aseo-del-hogar
FAMILIA,Papel Higenico Green 9 Rollos FAMILIA 333 mts,12180,333,36.58,Mt,aseo-del-hogar
AXION,Lavaplatos Líquido Limón AXION CO01802A,7790,720,10.82,gr,aseo-del-hogar
BLANCOX,Of Blanq Floral PE BLANCOX 10034578,14450,3803,3.8,ML,aseo-del-hogar
PATO,Disco tanque azul por 3 p espe PATO 120 gr,14550,120,121.25,gr,aseo-del-hogar
TASK,ESPONJA SUAVE INOX P2LL3 TASK SIN REF,8530,2,4265,Und,aseo-del-hogar
SUAVE,Papel Higienico Triple Hoja X 4 Rollos,14150,152,93.09,Mt,aseo-del-hogar
FAMILIA,Toalla Cocina Practidiaria FAMILIA 100 und,3255,100,32.55,Und,aseo-del-hogar
TASK,Bolsa Basura 50*70 Apartamento TASK SIN REF,7620,20,381,Und,aseo-del-hogar
COCO VARELA,JABON DETERGENTE LIQUIDO COCO VARELA 3000 ml,51700,3001,17.23,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,Servilleta doblada x 180 und,3540,180,19.67,Und,aseo-del-hogar
FAMILIA,SERVILLETA NORMAL FAMILIA 20150,5420,100,54.2,Und,aseo-del-hogar
FAB,Detergente para preparar + Bot FAB 330 ml,17300,330,52.42,ML,aseo-del-hogar
FAMILIA,Servilletas Expert FAMILIA,9690,150,64.6,Und,aseo-del-hogar
TASK,Bolsa basura 43x48 30 und minip,7580,30,252.67,Und,aseo-del-hogar
LIMPIAYA,LIMPIADOR LAVANDA LIMPIAYA 1000 ml,2710,1000,2.71,ML,aseo-del-hogar
BON BRIL,Esponjillas BON BRIL 051512,2786,6,464.33,Und,aseo-del-hogar
EKONO,DETERGENTE EN POLVO LIMON EKONO 1000 gr,5000,1000,5,gr,aseo-del-hogar
AJAX,Limpia Pisos Naranja Limón AJAX 1000 ml,9970,1000,9.97,ML,aseo-del-hogar
3D,Detergente polvo Multiusos 3D 500 gr,5450,500,10.9,gr,aseo-del-hogar
ETERNA,ESPONJA FLASH PAGUE 2 LLEVE 3 ETERNA SIN REF,7970,2,3985,Und,aseo-del-hogar
SCOTCH BRITE,Esponjilla salva uñas pg2llev3 SCOTCH BRITE SIN REF,4921,2,2460.5,Und,aseo-del-hogar
LOZA CREM,LAVALOZA LIQUIDO LIMON LOZA CREM 10030570,11962,850,14.07,ML,aseo-del-hogar
HOMECHOICE MARCA EXCLUSIVA,Lavaloza Lemon Fresh HOMECHOICE MARCA EXCLUSIVA 73290,5900,1000,5.9,ML,aseo-del-hogar
VEL ROSITA,JABON LIQUIDO DOYPACK VEL ROSITA 1800 ml,25950,1800,14.42,ML,aseo-del-hogar
EKONO,Vaso 7 Onz EKONO SIN REF,2750,25,110,Und,aseo-del-hogar
FAMILIA,Papel Higienico Humedo FAMILIA 50 und,7870,50,157.4,Und,aseo-del-hogar
FABULOSO,Limpia Pisos Lavanda FABULOSO 500 ml,4720,500,9.44,ML,aseo-del-hogar
VANISH,DESMANCHADOR LIQUIDO BLANCO VANISH 900 ml,11900,900,13.22,ML,aseo-del-hogar
ARIEL,Detergente Líquido 2.84 L ARIEL 2840 ml,44100,2840,15.53,ML,aseo-del-hogar
AXION,Lavaplatos en Crema Avena y Vitamina E AXION FCO88083,8470,900,9.41,gr,aseo-del-hogar
EXITO MARCA PROPIA,ESPONJA BRILLANTE EXITO MARCA PROPIA SIN REF,0,null,0,null,aseo-del-hogar
SCOTT,Toalla De Cocina Mega Absorb SCOTT 135 und,11815,135,87.52,Und,aseo-del-hogar
AROMATEL,Suavizante floral AROMATEL 1.4 Litro,12400,1400,8.86,ML,aseo-del-hogar
ETERNA,Bolsa Basura Apto Negra ETERNA 419500231,4690,10,469,Und,aseo-del-hogar
FAVORITA,Servilleta Cafeteria FAVORITA SIN REF.,2920,100,29.2,Und,aseo-del-hogar
CLOROX,Blanqueador Gel Lavanda CLOROX 0633851,6986,999,6.99,ML,aseo-del-hogar
FABULOSO,LIMPIA PISOS MAR FRESCO FABULOSO 2000 ml,20050,1999,10.03,ML,aseo-del-hogar
ARIEL,Detergente En Polvo Doble Pode ARIEL 1000 gr,8330,1000,8.33,gr,aseo-del-hogar
FAB,Detergente Líquido FAB 1300 ml,13965,1300,10.74,ML,aseo-del-hogar
FAMILIA,Toallas Húmedas Desinfectantes FAMILIA 40 und,4690,40,117.25,Und,aseo-del-hogar
SUAVITEL,Suavizante Cuidado Superior Fresca Primavera SUAVITEL CO00794A,44850,5996,7.48,ML,aseo-del-hogar
AS,DETERGENTE POLVO JABON REY AS 6000 gr,46600,5997,7.77,gr,aseo-del-hogar
EXITO MARCA PROPIA,Papel Higienico Premium 3HX4 EXITO MARCA PROPIA 140 mts,5990,140,42.79,Mt,aseo-del-hogar
ETERNA,Bolsa Basura Papelera Blanca ETERNA 419500230,6900,20,345,Und,aseo-del-hogar
1A,LIMPIADOR LIMON 1A 750 gr,4660,750,6.21,gr,aseo-del-hogar
FREGONA,Esponja Espiral De Acero x2Und FREGONA 46,2990,2,1495,Und,aseo-del-hogar
SUPER RIEL,JABON DE LAVAR X 3 SUPER RIEL 840 gr,6760,840,8.05,gr,aseo-del-hogar
BLANCOX,DETERGENTE PACK REGULAR BLANCOX 1800 ml,18350,1801,10.19,ML,aseo-del-hogar
PURO,Jabón Azul PURO 645 gr,7350,645,11.4,gr,aseo-del-hogar
FAMILIA,Toalla Cocina Practi Ahorro FAMILIA 50 und,1547,50,30.94,Und,aseo-del-hogar
EXITO MARCA PROPIA,Detergente en Polvo Floral EXITO MARCA PROPIA 3000 gr,14980,3002,4.99,gr,aseo-del-hogar
FAMILIA,SERVILLETA NORMAL X 200 HJS FAMILIA 20500,8630,200,43.15,Und,aseo-del-hogar
AROMATEL,Suavizante Floral AROMATEL 68659796,35050,4001,8.76,ML,aseo-del-hogar
LIMPIDO,Blanqueador Multiusos Original LIMPIDO 630210,6146,1802,3.41,ML,aseo-del-hogar
BINNER,LIMPIA VIDRIOS 3EN1 INVISIBLE BINNER 500 ml,10650,500,21.3,ML,aseo-del-hogar
EXITO MARCA PROPIA,Papel Higienico Premium 3HX4 EXITO MARCA PROPIA 128 mts,7320,128,57.19,Mt,aseo-del-hogar
TOP TERRA,Detergente Liquido Ecológico TOP TERRA 4 lt,39920,4,9980,Lt,aseo-del-hogar
DERSA,Lavaloza liquido DERSA SIN REF,30200,4000,7.55,ML,aseo-del-hogar
VANISH,LIP COLOR LIQ ROSA PROTECTOR VANISH 900 ml,11900,900,13.22,ML,aseo-del-hogar
VANISH,DESMANCHADOR LIQUIDO ROSA VANISH 800 ml,7880,800,9.85,ML,aseo-del-hogar
EKONO,Papel Higienico X4Rollos EKONO 126 mts,3750,126,29.76,Mt,aseo-del-hogar
EXITO MARCA PROPIA,PAPEL HIGIENICO EXITO MARCA PROPIA 29 mts,1230,29,42.41,Mt,aseo-del-hogar
SUAVITEL,Suave Primaveral Bipack SUAVITEL 61028800,45950,5597,8.21,ML,aseo-del-hogar
AJAX,Limpia Pisos Bicarbonato NaranjaLimón AJAX 3000 ml,28500,3000,9.5,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,PAPEL ALUMINIO REPUESTO T/L/D TODOS LOS DIAS SIN REF,6780,13,521.54,Mt,aseo-del-hogar
AS,DETERGENTE BICARBONATO JAB.REY AS 1000 gr,9620,1000,9.62,gr,aseo-del-hogar
SUAVITEL,Suavizante Complete Fresca Primavera SUAVITEL SIN REF,13900,1499,9.27,ML,aseo-del-hogar
AXION,Lavaplatos Líquido Limón AXION MX04696A,10010,1100,9.1,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,Bolsa Basura Industrial 65x100 T/L/D TODOS LOS DIAS SIN REFER,3480,10,348,Und,aseo-del-hogar
ZIPLOC,Bolsa Congelar Mediana ZIPLOC 009003,11300,20,565,Und,aseo-del-hogar
LOZA CREM,LAVALOZA DOYPACK ALOE LOZA CREM 100340025,11100,1500,7.4,ML,aseo-del-hogar
FAMILIA,Servilletas Expert FAMILIA 20023,5560,75,74.13,Und,aseo-del-hogar
BON BRIL,Paño Ultra Absorbente BON BRIL 1 und,0,null,0,null,aseo-del-hogar
CLOROX,Blanqueador Gel Pureza Cítrica CLOROX 0627357,6986,999,6.99,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,Paño Absorbente T/L/D TODOS LOS DIAS 1 und,0,null,0,null,aseo-del-hogar
LOZA CREM,LAVALOZA COCO LOZA CREM 100340249,10987,1501,7.32,ML,aseo-del-hogar
ARIEL,Of Detergente Liq Pack Ahorro ARIEL 1600 ml,15365,1601,9.6,ML,aseo-del-hogar
T/L/D TODOS LOS DIAS,Jabon Barra Liquido Coco T/L/D TODOS LOS DIAS 1000 ml,4480,1000,4.48,ML,aseo-del-hogar
FAMILIA,SERVLLETA ACOCHAMAX PRECIO ESP FAMILIA 0000000000,4480,100,44.8,Und,aseo-del-hogar
ETERNA,Guante Domestico Par Talla 8,0,null,0,null,aseo-del-hogar
SUAVE,SERVILLETA ABSORBENTE SUAVE 602233401,5360,40,134,Und,aseo-del-hogar
FAMILIA,Papel Higiénico Expert FAMILIA 300 mts,27600,300,92,Mt,aseo-del-hogar
TOP,Detergente Polvo Ropa TOP 4000 gr,25200,4000,6.3,gr,aseo-del-hogar
EXITO MARCA PROPIA,Suavizante Lavanda Doy Pack EXITO MARCA PROPIA 3ASV00LVEXDP2L,5990,1997,3,ML,aseo-del-hogar
LOZA CREM,LAVALOZA LIQUIDO BOTANICAL LOZA CREM 100340510,11287,1501,7.52,ML,aseo-del-hogar
CLOROX,Blanqueador Gel Original CLOROX 0627456,6895,999,6.9,ML,aseo-del-hogar
DERSA,Detergente Liq + jab DERSA 4000 ml,43700,3998,10.93,ML,aseo-del-hogar
EXITO MARCA PROPIA,PAPEL HIG BLANCO TRIPLE HOJA EXITO MARCA PROPIA 116 mts,6490,116,55.95,Mt,aseo-del-hogar
FAB,JABON MULTIUSOS FLORAL 300gr FAB 300 gr,3300,300,11,gr,aseo-del-hogar
T/L/D TODOS LOS DIAS,REPUESTO TRAPERO ALGODON 210 T/L/D TODOS LOS DIAS SIN REF,0,null,0,null,aseo-del-hogar
GLADE,Ambientador Aceite Mix 3 Rpto GLADE 152025,25050,63,397.62,ML,aseo-del-hogar
